id_camion,ciudad_origen,capacidad_maxima,valoracion,ciudad_destino,peso_carga,valor_carga,dimension_carga,requisitos,match
707,Valparaiso,4377,4,Antofagasta,1929,3694035,16591.291291848975,0,0
496,Antofagasta,48047,2,Valparaiso,46808,249439832,59844.36651019793,0,0
884,Santiago,34983,3,Valparaiso,8497,75869713,4045.0573217337537,0,1
299,Santiago,3995,5,Concepcion,2530,20133740,284.47619976993667,0,0
591,Concepcion,49754,3,Valparaiso,21004,58160076,132962.42354822473,0,0
588,Valparaiso,4906,5,Concepcion,2899,7206914,878.081815057833,1,1
52,Santiago,32327,5,Santiago,32253,130076349,240139.59417530266,0,0
398,Concepcion,27,2,Santiago,12,38580,47.666137512879764,1,0
630,Concepcion,8997,1,Concepcion,8235,34479945,211.86054298747268,0,1
513,Santiago,15771,2,Antofagasta,2066,783014,16566.95923997107,0,0
600,Santiago,43438,2,Antofagasta,20400,149450400,149335.52616001817,0,1
252,Valparaiso,20966,2,Concepcion,17531,39584998,33466.20912606703,0,1
753,Santiago,10139,5,Concepcion,7936,68638464,20892.753646690922,0,0
931,Antofagasta,3442,1,Santiago,3221,25652044,15482.546325203903,0,0
71,Valparaiso,47387,4,Antofagasta,2082,12133896,11526.112740036231,0,1
435,Concepcion,30610,2,Concepcion,8184,54374496,14911.16805409845,0,0
254,Antofagasta,31039,1,Valparaiso,25019,50063019,6623.4977819623555,1,0
203,Concepcion,41860,3,Antofagasta,6129,31000482,40286.43020976141,0,0
752,Concepcion,45379,3,Antofagasta,30044,27400128,10409.894048481334,0,1
480,Antofagasta,3326,3,Santiago,1699,4070804,4653.4659696055205,0,0
870,Santiago,17402,3,Antofagasta,4215,34938135,6631.735829159844,0,1
801,Antofagasta,11848,1,Santiago,2838,28053630,2163.893761116714,0,1
46,Antofagasta,37343,4,Santiago,34380,38402460,83607.57150763125,0,0
55,Antofagasta,45465,3,Antofagasta,30633,222671277,30595.891024694884,0,1
838,Santiago,16804,2,Santiago,6885,37605870,2399.4639840473365,0,1
353,Antofagasta,25784,5,Concepcion,583,264682,1785.6615338295378,0,1
705,Concepcion,18360,5,Valparaiso,17042,104058452,106153.85699652636,0,0
350,Antofagasta,5898,2,Santiago,3159,10930140,5495.966281274383,0,0
794,Valparaiso,757,1,Valparaiso,115,943230,534.6751301979963,0,0
260,Santiago,4673,2,Valparaiso,3294,9387900,1033.5256467087343,0,1
775,Antofagasta,42384,4,Concepcion,37510,201128620,10156.52612872432,0,0
350,Valparaiso,36473,1,Concepcion,1257,11191071,6131.235391225607,0,1
291,Santiago,8690,2,Concepcion,5114,46271472,30018.267193044623,0,1
379,Valparaiso,39127,1,Concepcion,23179,202932145,194156.70872147792,0,1
1000,Antofagasta,4828,3,Valparaiso,2135,19767965,216.97497187176953,0,1
895,Concepcion,18622,3,Santiago,5905,6212060,9588.235355677822,0,0
573,Santiago,45572,1,Valparaiso,45505,384699270,214612.62262669433,0,0
996,Concepcion,49367,5,Santiago,20434,64040156,14467.649181057881,1,0
757,Santiago,2071,5,Antofagasta,1627,2515342,13791.761103885794,0,0
460,Antofagasta,29776,3,Valparaiso,10385,68509845,849.1439685408467,0,1
14,Antofagasta,15720,1,Santiago,12229,415786,86376.6298396536,0,1
649,Concepcion,25882,2,Concepcion,14647,52919611,75180.4885268292,0,0
255,Concepcion,18098,4,Concepcion,3263,5064176,2966.6415130267746,0,1
976,Valparaiso,41026,3,Antofagasta,9958,26070044,32800.677037310365,0,1
632,Concepcion,21933,3,Antofagasta,8438,59032248,22292.68630806203,0,0
106,Santiago,38728,1,Valparaiso,14685,109417935,94506.04016903008,0,1
201,Santiago,26659,4,Concepcion,23381,217115966,84965.32364362327,0,0
258,Concepcion,3858,5,Santiago,1660,11043980,399.91453912728844,0,1
242,Valparaiso,4973,1,Valparaiso,122,682956,89.20852919090039,0,0
568,Valparaiso,15285,5,Santiago,14918,42053842,23270.19635604346,1,0
119,Concepcion,20410,3,Santiago,5670,7869960,55189.40044164215,0,1
687,Santiago,28565,3,Valparaiso,424,616496,610.833457759001,0,1
504,Santiago,19371,4,Santiago,12662,112084024,73922.84730496531,0,1
187,Valparaiso,30909,3,Valparaiso,11319,58258893,3260.4882712503954,0,0
564,Valparaiso,29555,3,Santiago,14276,28480620,14066.553369669258,1,0
572,Valparaiso,47824,3,Antofagasta,18617,68026518,137812.6516866712,0,0
965,Antofagasta,26268,3,Concepcion,20906,72125700,49274.14856536332,0,1
938,Concepcion,18281,3,Santiago,12367,112292360,36394.39740561901,0,0
336,Santiago,35909,1,Santiago,11035,65040290,59878.373674040355,0,0
771,Concepcion,48461,1,Concepcion,19798,162086226,36680.605961253015,1,0
916,Concepcion,29599,2,Santiago,28166,178825934,14719.245724786611,0,1
885,Concepcion,35612,1,Santiago,14412,7436592,12778.54231890708,0,1
261,Antofagasta,3723,3,Concepcion,23,189773,56.27727525822601,1,1
929,Valparaiso,2601,2,Concepcion,180,457560,182.24698376954277,0,1
990,Santiago,9336,5,Santiago,6706,54808138,15883.09915466179,0,1
67,Valparaiso,48542,1,Concepcion,26496,69843456,44728.514857125265,0,1
514,Antofagasta,30305,1,Concepcion,1163,9321445,6806.576212947823,0,1
154,Antofagasta,39954,1,Valparaiso,24230,209056440,34030.99915925967,0,0
517,Valparaiso,21157,2,Antofagasta,20652,17347680,119195.04960967318,0,0
140,Valparaiso,36709,1,Concepcion,21433,84596051,64114.91840948562,0,1
151,Concepcion,25092,4,Concepcion,14112,62981856,36126.494371748166,1,0
794,Santiago,47171,2,Valparaiso,27689,13512232,199745.41784559522,0,1
630,Santiago,13889,4,Santiago,6558,50942544,1391.687486748272,0,0
991,Valparaiso,41884,5,Valparaiso,12294,40521024,57620.746179647234,0,0
821,Antofagasta,6270,4,Santiago,162,1189242,437.5602644238151,0,1
289,Santiago,42280,1,Antofagasta,9514,79774890,474.0851371464287,0,1
852,Santiago,3386,2,Concepcion,866,5616010,703.5952334389567,0,0
755,Concepcion,38754,3,Valparaiso,32091,48393228,99506.95583250726,0,1
716,Antofagasta,9742,5,Santiago,9240,65021880,29138.25367425008,0,0
791,Concepcion,21818,2,Valparaiso,6335,11441010,17898.094370510153,0,0
243,Santiago,49683,1,Santiago,25007,17604928,73659.53664842741,0,0
308,Valparaiso,37,3,Antofagasta,10,23050,32.92921552005607,0,1
842,Concepcion,27686,3,Antofagasta,6514,49897240,3892.5121937363006,0,0
92,Antofagasta,38398,5,Antofagasta,16620,66197460,1774.2974114904168,1,0
374,Antofagasta,43337,4,Concepcion,8451,69610887,24835.885433039344,0,1
907,Concepcion,247,3,Santiago,36,280260,65.38049618112878,0,0
773,Concepcion,3581,4,Valparaiso,64,160704,152.4605320986363,0,0
630,Antofagasta,42538,2,Antofagasta,16489,43448515,40639.1440871618,0,1
775,Santiago,46062,1,Concepcion,22735,158803975,12794.624017380538,0,1
781,Santiago,21056,2,Antofagasta,830,4257070,982.9846028772172,1,1
153,Valparaiso,45883,2,Antofagasta,41564,399679424,81588.04849738305,0,1
857,Santiago,33825,5,Santiago,31663,232248105,93721.13824943133,0,0
365,Concepcion,39053,3,Valparaiso,24160,176875360,138991.56705459152,1,1
634,Santiago,13976,2,Concepcion,12921,60586569,8977.077575787242,0,1
279,Concepcion,47625,2,Santiago,841,1183287,471.99812292109607,0,1
529,Antofagasta,12564,5,Valparaiso,4155,3253365,10463.907042191973,0,1
248,Concepcion,48662,2,Antofagasta,19144,14989752,45417.32554722957,0,1
946,Antofagasta,35332,4,Santiago,12227,52453830,18937.72738182649,0,1
527,Concepcion,20977,4,Antofagasta,20589,105292146,11418.91045037299,0,1
57,Santiago,14178,1,Santiago,6363,21220605,14072.339308131135,0,0
354,Concepcion,31563,1,Valparaiso,31097,20990475,5778.089231728208,0,1
822,Valparaiso,16139,2,Antofagasta,4575,18679725,2542.4774467105713,0,0
690,Antofagasta,36141,5,Antofagasta,11413,99213209,74007.33704880158,0,1
208,Santiago,37511,4,Concepcion,28748,40822160,96145.69726353267,0,1
550,Antofagasta,31914,4,Valparaiso,31877,215679782,68436.02390766703,0,1
864,Concepcion,41321,2,Valparaiso,31264,187208832,73644.81800575809,0,1
235,Antofagasta,3414,5,Antofagasta,3149,22105980,2090.8272883842988,0,0
332,Antofagasta,22583,1,Santiago,19608,48745488,18087.141148871608,0,0
773,Valparaiso,7192,1,Concepcion,460,2759080,241.04211899726957,1,0
639,Valparaiso,15402,5,Valparaiso,5884,38846168,14028.493729612463,0,0
786,Santiago,2712,2,Valparaiso,2277,21228471,1914.6725624442058,0,1
235,Concepcion,33040,4,Valparaiso,11306,5946956,20218.87556644838,0,1
515,Concepcion,34598,3,Concepcion,4674,43141020,5577.445864839407,0,1
103,Santiago,4880,1,Concepcion,2432,359936,9770.23950339333,0,0
917,Valparaiso,3462,1,Santiago,1003,3939784,1528.455694838111,0,1
983,Antofagasta,4557,3,Antofagasta,3838,27123146,8027.875547103253,0,1
579,Valparaiso,7717,1,Valparaiso,701,2569866,3702.0134485623084,1,1
395,Concepcion,627,3,Antofagasta,524,5094852,455.30341066447556,0,1
247,Santiago,21903,5,Valparaiso,2318,22090540,988.9970084972146,0,1
63,Santiago,37039,4,Valparaiso,7630,3685290,29091.787011721506,0,1
149,Valparaiso,9404,3,Valparaiso,745,840360,4831.413944771213,0,0
912,Valparaiso,13618,4,Antofagasta,10697,99150493,77639.13670576786,0,1
304,Concepcion,16327,3,Santiago,13236,21045240,81561.9394195266,0,1
704,Santiago,12221,4,Concepcion,1695,6269805,10606.02463562887,1,1
292,Valparaiso,13280,2,Antofagasta,8888,61976024,52775.7218447888,0,0
417,Concepcion,49096,1,Santiago,7415,43488975,10676.263321425047,0,0
187,Concepcion,49147,3,Santiago,1045,7669255,5123.4841449459,1,0
503,Santiago,28421,1,Concepcion,16053,38960631,34417.67198873473,0,0
718,Antofagasta,16386,1,Antofagasta,15435,134562330,60293.0473271107,0,0
781,Concepcion,33953,5,Concepcion,5755,2658810,26356.947786738674,0,0
1000,Concepcion,1560,1,Santiago,982,7163690,6330.24427136902,0,1
868,Valparaiso,46339,5,Concepcion,10834,44679416,14122.673057957103,1,1
732,Valparaiso,30296,4,Santiago,29039,254062211,147526.35093453366,1,1
632,Concepcion,25900,5,Valparaiso,11849,76319409,27099.44091345413,1,1
96,Concepcion,41728,4,Concepcion,14766,110479212,36850.97475204217,0,1
611,Antofagasta,10688,1,Valparaiso,9018,57327426,6102.755656667394,0,1
639,Concepcion,11700,4,Santiago,1491,11306253,2824.068527240038,0,0
668,Concepcion,9049,5,Santiago,6890,33547410,16390.19520231158,1,1
146,Antofagasta,19013,2,Santiago,3332,2505664,156.1748634868114,0,1
805,Santiago,7328,4,Santiago,2413,1708404,7139.709351302881,0,0
493,Valparaiso,13577,2,Antofagasta,5216,51747936,8118.846240867051,0,0
250,Concepcion,43168,5,Concepcion,39811,221428782,145683.92950971867,0,0
651,Santiago,23529,5,Santiago,22057,106844108,27832.41515657793,0,1
835,Concepcion,38697,2,Santiago,32614,190302690,13089.842360436025,0,1
724,Antofagasta,38116,5,Santiago,26693,76368673,29998.89303673136,1,1
60,Santiago,19748,1,Concepcion,7346,38206546,5065.328413592908,0,1
812,Concepcion,6236,4,Santiago,226,237074,428.03386874653154,0,1
70,Concepcion,34547,3,Santiago,7856,8790864,23569.568998959567,0,1
832,Concepcion,25924,3,Antofagasta,2372,18053292,14893.863347022107,0,1
272,Antofagasta,42724,3,Concepcion,15698,59652400,5713.847525521882,0,1
419,Antofagasta,13334,3,Santiago,9931,65236739,11787.207568879254,0,0
363,Santiago,33647,3,Concepcion,1553,5772501,547.7259354580755,0,0
765,Concepcion,34238,4,Valparaiso,26208,38211264,48601.733204325545,0,0
66,Santiago,2581,3,Concepcion,85,359720,201.19393758269308,0,1
763,Santiago,41428,4,Concepcion,21705,108242835,6580.079311395091,0,1
838,Santiago,24382,4,Concepcion,11269,25873624,33202.07408547559,0,1
983,Valparaiso,22234,4,Valparaiso,17570,168197610,51876.72144260784,0,1
585,Concepcion,24533,3,Antofagasta,14022,134779464,27208.371462736613,0,0
411,Valparaiso,7430,5,Santiago,6889,30242710,45967.2614162074,0,1
520,Concepcion,42248,5,Santiago,13209,53945556,75841.7521983638,0,0
310,Valparaiso,8204,5,Antofagasta,1065,1495260,2812.7890261968064,1,1
479,Antofagasta,21561,2,Valparaiso,12073,97573986,39297.00217143125,0,1
525,Concepcion,27336,2,Antofagasta,9151,70316284,19074.63450275,0,1
637,Concepcion,18984,3,Santiago,17911,178483115,321.26556110962423,0,1
95,Antofagasta,20941,2,Concepcion,19469,56868949,826.6939482392787,0,1
589,Concepcion,44090,3,Antofagasta,2621,25114422,7508.958519864122,1,1
608,Valparaiso,40894,4,Santiago,28544,158076672,89602.35796239138,0,1
473,Antofagasta,16999,5,Antofagasta,2008,14250776,717.7490262960848,0,0
776,Santiago,38778,2,Concepcion,21639,158397480,64699.14356542389,0,1
770,Concepcion,15525,1,Concepcion,7715,58093950,1316.552437761013,0,0
459,Santiago,33106,1,Valparaiso,29813,39084843,117581.2157885242,1,1
576,Antofagasta,26206,3,Concepcion,13954,7018862,25232.615048606487,0,1
841,Santiago,38720,2,Santiago,4407,26014521,12589.910354824211,0,0
981,Antofagasta,6646,5,Antofagasta,4515,12483975,1267.4489039282366,0,0
61,Valparaiso,1244,5,Santiago,776,3113312,448.6234217742824,0,1
809,Valparaiso,26685,5,Concepcion,20374,160852730,36379.334777114505,1,0
812,Concepcion,10665,2,Concepcion,8526,44599506,14037.211825245715,1,1
739,Antofagasta,32413,3,Santiago,910,6660290,2655.2064798985784,0,0
308,Valparaiso,4718,2,Valparaiso,1495,3656770,6815.319388576531,0,0
414,Antofagasta,2525,2,Antofagasta,824,3082584,2842.971558158328,0,1
626,Concepcion,13622,4,Antofagasta,8503,67352263,25976.072980358713,1,0
267,Valparaiso,10721,2,Concepcion,10721,53862304,92961.60769377388,0,1
250,Valparaiso,17950,1,Concepcion,7913,2207727,45678.68564266371,0,1
875,Antofagasta,39309,4,Antofagasta,14780,128452980,370.9960691732834,0,0
704,Santiago,48794,1,Concepcion,14975,38530675,66010.84116806868,0,1
908,Antofagasta,35207,3,Antofagasta,22947,160583106,18774.6531419712,0,0
873,Concepcion,2738,5,Antofagasta,924,7115724,4819.048120084027,0,1
984,Antofagasta,6863,1,Antofagasta,6713,41170829,21172.54241870222,0,0
471,Antofagasta,46998,2,Valparaiso,32591,105888159,35476.25031955217,0,1
756,Valparaiso,25480,5,Santiago,11476,94126152,16127.995656206522,0,1
122,Santiago,16812,4,Concepcion,4288,22168960,33855.39858385621,0,1
405,Antofagasta,47418,3,Concepcion,25130,40208000,1018.8308684110974,0,0
975,Valparaiso,45674,4,Santiago,18941,126128119,24520.084817373892,0,1
412,Valparaiso,2111,5,Santiago,1140,6769320,1957.6818885564926,0,1
75,Antofagasta,5335,4,Concepcion,5163,41169762,1286.3250892776746,0,1
460,Valparaiso,37360,5,Valparaiso,15394,28555870,1171.686172434976,0,1
753,Santiago,15956,3,Santiago,15932,137078928,13455.56024461935,0,1
89,Concepcion,36876,2,Concepcion,18509,125898218,89.24537529927774,0,1
565,Antofagasta,7461,5,Antofagasta,1393,8403969,1437.7194358266456,0,1
360,Concepcion,44875,1,Santiago,23976,152535312,15470.101638467433,0,0
429,Antofagasta,2654,2,Concepcion,871,6807736,4188.313854504853,0,0
609,Concepcion,18156,2,Santiago,9751,97149213,19709.395692733116,0,0
154,Santiago,20309,3,Santiago,12714,13896402,25117.031265175363,1,1
491,Valparaiso,22337,4,Valparaiso,1213,4907798,3880.224404706921,1,0
212,Valparaiso,40427,3,Valparaiso,39775,328422175,24877.11572150864,0,0
391,Santiago,41683,4,Valparaiso,7068,37835004,24746.988759939893,1,1
41,Santiago,18097,2,Concepcion,8370,61787340,62676.87517843686,1,0
152,Santiago,36033,3,Antofagasta,9806,37292218,3179.0820722616927,0,1
842,Antofagasta,4690,4,Concepcion,1840,14375920,7145.996870482211,0,1
95,Antofagasta,38177,4,Santiago,6721,3642782,4449.093608114783,0,0
779,Santiago,27541,1,Santiago,1204,9441768,4072.839652167738,0,0
585,Concepcion,47432,3,Antofagasta,12851,75898006,8601.551098691163,1,0
791,Concepcion,13070,4,Santiago,8206,19866726,44440.498987443476,0,0
711,Antofagasta,18279,2,Antofagasta,9233,2105124,17742.404718133403,0,1
697,Valparaiso,12773,5,Santiago,6872,49595224,42537.539359593036,1,0
763,Valparaiso,23663,5,Santiago,22981,138713316,133266.76593907937,0,0
646,Concepcion,46719,2,Santiago,11159,42984468,41212.965549220375,0,0
935,Concepcion,28439,1,Valparaiso,24727,73389736,82602.6694270601,0,1
733,Concepcion,8796,1,Antofagasta,6374,61400742,22118.32239092164,0,1
708,Santiago,25548,4,Santiago,24106,11787834,117977.12910885259,0,1
95,Valparaiso,25058,1,Valparaiso,23252,89194672,162671.56035664323,1,1
925,Concepcion,32198,5,Antofagasta,26932,190516968,88432.90913410301,0,1
360,Santiago,783,1,Valparaiso,102,303144,34.27638485599685,1,0
848,Santiago,13716,1,Valparaiso,7373,72815748,18535.21914964467,0,1
968,Antofagasta,6966,5,Concepcion,4560,14528160,16804.167922826935,1,0
178,Santiago,26310,2,Concepcion,13305,54923040,50356.038602733344,0,1
34,Concepcion,14734,2,Antofagasta,4889,33861214,16697.091469757946,1,1
479,Concepcion,20376,1,Concepcion,2244,19670904,567.9925598651192,1,1
111,Antofagasta,38211,2,Valparaiso,21841,88608937,7667.8550428110075,1,1
682,Santiago,8018,3,Concepcion,7397,65271128,15160.083149492777,0,0
864,Santiago,41716,1,Valparaiso,8434,51953440,4351.882345922933,0,1
567,Concepcion,11845,4,Concepcion,3351,16631013,8281.98475073794,1,0
42,Concepcion,4451,1,Santiago,1560,9963720,6239.0084732214655,1,0
162,Santiago,16147,4,Antofagasta,7537,4755847,853.552465201001,0,1
793,Antofagasta,11334,1,Valparaiso,6956,34933032,29353.505146693336,0,0
576,Concepcion,13818,3,Concepcion,3354,9944610,974.040003797477,0,1
605,Santiago,1461,3,Concepcion,1455,7036380,1027.0344192985235,0,1
230,Santiago,26100,5,Concepcion,2648,22915792,2419.700654458291,0,1
106,Valparaiso,1549,2,Santiago,1424,146672,5389.513292472168,0,0
756,Concepcion,46488,5,Santiago,6323,61377361,44706.97326987313,0,0
803,Valparaiso,29047,2,Antofagasta,18473,15702050,49510.60682000284,1,0
400,Valparaiso,1257,1,Antofagasta,1138,4610038,344.0233860709046,0,1
346,Santiago,13844,3,Valparaiso,12772,121359544,11366.395429358017,0,1
356,Valparaiso,46446,3,Concepcion,37848,233673552,209850.0465670712,0,0
768,Concepcion,1856,2,Valparaiso,415,2094505,994.748664602654,0,0
885,Concepcion,3937,2,Concepcion,3130,21046120,7483.366839901582,0,0
540,Valparaiso,18716,2,Valparaiso,10077,30906159,912.3845378895446,0,0
987,Antofagasta,48824,2,Antofagasta,15393,24074652,14983.571388215714,0,1
563,Valparaiso,26652,2,Antofagasta,13480,18171040,6908.40872276597,0,0
931,Santiago,5463,1,Concepcion,3933,3622293,272.1941554308038,0,0
870,Santiago,30202,2,Valparaiso,16597,95399556,48049.001999031345,0,0
622,Antofagasta,15534,5,Valparaiso,15485,72640135,97587.37347194247,0,0
50,Concepcion,31794,5,Concepcion,26291,195867950,112641.88852833876,1,1
453,Santiago,8344,2,Concepcion,4151,18783275,17361.47697715656,0,1
533,Antofagasta,25451,3,Concepcion,25440,184134720,22811.171406121703,0,0
977,Santiago,46300,2,Valparaiso,6780,59765700,16026.61672939922,0,0
63,Concepcion,28781,4,Valparaiso,5911,56373207,40774.03337525686,0,0
810,Valparaiso,794,4,Valparaiso,443,15948,250.05424819784767,0,0
166,Santiago,36093,3,Valparaiso,20084,146653368,2653.13639476985,0,0
840,Antofagasta,3465,3,Antofagasta,2079,11738034,6611.560927868844,0,0
408,Antofagasta,14402,3,Antofagasta,6763,53644116,7870.323492206831,0,1
258,Antofagasta,19173,5,Santiago,15842,54845004,146369.7430207121,0,0
880,Valparaiso,46856,3,Concepcion,21872,56954688,4236.5542909469095,0,1
225,Antofagasta,41024,4,Antofagasta,19428,124863756,42176.87680373995,0,0
620,Santiago,20723,2,Concepcion,3565,12598710,14376.686897431919,0,1
346,Valparaiso,42884,4,Valparaiso,36100,11515900,70834.09315389075,0,0
63,Concepcion,44919,3,Antofagasta,4876,9220516,12666.277579700043,0,1
112,Antofagasta,46391,1,Concepcion,17047,128790085,17831.72873751874,0,1
931,Concepcion,14642,4,Concepcion,9275,63543025,11752.10825734648,0,0
620,Antofagasta,35649,4,Antofagasta,1271,9405400,3516.4656817914624,1,0
834,Santiago,35946,1,Santiago,29656,104715336,7278.169675865498,0,0
331,Antofagasta,48815,3,Valparaiso,24431,104198215,54325.28929452666,0,0
446,Concepcion,48182,2,Antofagasta,19173,64555491,21440.511050213645,0,0
80,Antofagasta,442,2,Santiago,372,3601332,522.8543868140143,0,1
111,Valparaiso,22757,3,Antofagasta,3869,27763944,10615.995757086584,0,1
799,Santiago,21119,5,Concepcion,20718,91117764,3930.074619145962,0,0
524,Antofagasta,24017,1,Concepcion,13972,136702048,10709.305395319398,1,0
79,Antofagasta,20914,3,Antofagasta,17169,139893012,86285.27451513498,0,0
513,Antofagasta,40237,3,Antofagasta,12279,107428971,96611.13742588254,1,1
46,Valparaiso,11519,4,Antofagasta,1052,387136,2595.7993498087426,0,0
880,Concepcion,25492,2,Valparaiso,8648,41432568,51821.72224668139,0,0
848,Antofagasta,10744,1,Santiago,2493,19348173,984.9950730217482,0,0
402,Valparaiso,16716,2,Santiago,13611,2545257,24024.460800038887,1,1
395,Antofagasta,31132,2,Santiago,1925,16137275,11413.005354081706,0,1
338,Valparaiso,3270,4,Concepcion,3040,9272000,11576.270890650332,0,1
9,Santiago,15062,1,Concepcion,2257,13815097,7447.739617333988,0,0
667,Antofagasta,34511,2,Concepcion,32669,10617425,72679.47597197279,1,0
911,Valparaiso,46979,4,Antofagasta,1057,4254425,101.0663138210196,0,1
875,Antofagasta,20372,5,Valparaiso,4280,2379680,3003.925717425616,0,1
729,Concepcion,36985,2,Concepcion,10090,79973340,4875.090031744218,1,1
189,Santiago,46938,5,Concepcion,46041,362803080,95379.41814899752,0,1
955,Santiago,24232,1,Valparaiso,5619,55864098,5403.37946063122,0,1
439,Valparaiso,2134,2,Valparaiso,1191,4758045,600.986011567572,0,0
907,Valparaiso,320,2,Valparaiso,14,123200,2.820474137363978,1,0
207,Antofagasta,48616,5,Antofagasta,24928,249030720,17849.630057416132,0,0
467,Santiago,35506,2,Santiago,18868,174679944,108927.68344585397,0,1
797,Antofagasta,1570,4,Valparaiso,636,2844192,4023.520708374349,0,1
688,Valparaiso,24885,1,Antofagasta,10166,47546382,1607.3522671370936,0,1
673,Valparaiso,12006,2,Santiago,7436,54208440,2756.0743362828357,0,1
688,Concepcion,39657,5,Valparaiso,16476,97867440,73674.8784747197,0,1
229,Antofagasta,46602,2,Concepcion,12665,120456815,44635.08590828909,0,1
739,Santiago,20283,4,Santiago,11510,7216770,7076.9255906317185,0,1
649,Santiago,42959,2,Antofagasta,2906,12132550,1530.8314879658224,0,1
387,Antofagasta,13943,5,Antofagasta,6627,510279,543.2124501539774,0,0
455,Concepcion,42104,5,Valparaiso,40451,180735068,109359.40101843204,0,1
413,Valparaiso,34187,4,Concepcion,17018,87829898,32528.308187629165,1,1
4,Antofagasta,47330,5,Valparaiso,2800,19986400,8010.0947722913115,0,0
612,Santiago,45191,5,Concepcion,20307,45589215,99552.71046191767,0,1
515,Concepcion,27329,3,Santiago,7475,20690800,13059.766412548772,0,1
842,Concepcion,47973,2,Concepcion,9590,94250520,24975.010008057317,0,1
833,Santiago,19962,5,Concepcion,2276,15224164,2167.9269302366,0,1
803,Antofagasta,562,5,Concepcion,319,1627857,1726.1549892246735,1,0
196,Valparaiso,27085,5,Santiago,661,602832,468.1227528100718,0,1
566,Antofagasta,43141,4,Concepcion,9836,69629044,16480.98151275941,1,1
286,Valparaiso,20743,4,Antofagasta,16941,100358484,45254.82909555323,0,1
523,Valparaiso,47973,5,Santiago,45072,114257520,76004.47491304383,0,1
770,Valparaiso,46281,2,Santiago,17355,51683190,40485.18049812474,0,0
208,Santiago,11884,3,Antofagasta,1323,3808917,1819.3397700709168,1,1
18,Valparaiso,24118,5,Antofagasta,15832,155311920,42388.47461807751,1,1
962,Concepcion,9684,4,Santiago,235,1100035,1576.5734961214243,0,1
345,Concepcion,8415,1,Concepcion,6369,53219364,1455.4723192744991,0,1
720,Santiago,43018,4,Santiago,4085,27046785,2458.043740997093,0,0
242,Valparaiso,7939,4,Valparaiso,6764,2387692,39272.07602530907,0,0
658,Concepcion,32763,2,Santiago,20748,192084984,19730.384538834176,1,1
719,Antofagasta,29962,2,Concepcion,20270,22317270,5205.001615858393,0,0
271,Antofagasta,36506,5,Antofagasta,19528,95687200,46359.219940442796,0,0
670,Valparaiso,8121,5,Antofagasta,4977,42190029,3618.6070813688502,1,0
676,Antofagasta,16202,5,Antofagasta,3683,360934,6894.764414534131,0,0
677,Santiago,35416,3,Valparaiso,17253,65112822,5398.31647278165,1,0
611,Santiago,42632,3,Concepcion,13370,10963400,34475.16359368826,0,1
654,Valparaiso,6222,5,Antofagasta,3353,26904472,13856.598809728857,0,1
816,Santiago,19296,1,Santiago,10328,91722968,51148.694380779656,0,1
267,Antofagasta,5912,2,Antofagasta,3655,7730325,266.8300359599566,0,0
234,Antofagasta,49087,2,Valparaiso,36439,43143776,50591.39823880334,0,0
18,Santiago,20425,2,Concepcion,2310,18205110,3404.3210861261664,0,1
790,Santiago,11084,3,Antofagasta,1335,12492930,10012.379869743523,0,0
919,Valparaiso,26149,5,Antofagasta,4482,33319188,5529.171451670511,0,0
287,Santiago,14696,2,Valparaiso,252,1023624,479.66778548827,0,1
625,Concepcion,30865,1,Santiago,1553,1029639,5097.088966633669,0,0
826,Concepcion,35599,1,Santiago,32186,317289588,27948.776966518908,0,1
166,Antofagasta,41956,1,Antofagasta,27822,140222880,128021.37572795819,0,0
851,Concepcion,34483,3,Valparaiso,21544,157508184,109406.62220201513,0,1
10,Valparaiso,47188,5,Concepcion,33268,61612336,83346.53178541758,0,0
537,Antofagasta,20564,3,Concepcion,8118,75968244,16164.502136249499,0,0
283,Antofagasta,26834,3,Valparaiso,24128,190297536,60515.70412085002,0,1
262,Antofagasta,32158,4,Concepcion,2803,9945044,17304.191324270476,0,0
51,Santiago,47050,2,Valparaiso,4351,12952927,5842.127179458104,0,0
178,Valparaiso,32926,5,Concepcion,4277,31778110,8487.56933530758,0,0
457,Santiago,29254,3,Antofagasta,12899,44566045,7793.601406091119,0,1
29,Antofagasta,44581,5,Concepcion,41322,338220570,3495.328071807992,0,1
542,Concepcion,6114,2,Concepcion,515,4742635,348.4176288867603,0,1
379,Santiago,23434,2,Antofagasta,23333,103388523,1935.5643297023103,0,0
754,Concepcion,205,1,Santiago,135,997785,332.61843460591393,0,0
763,Antofagasta,38719,2,Valparaiso,11666,22363722,10816.932129626366,0,0
12,Concepcion,3544,2,Concepcion,3214,14623700,5257.049590587599,0,0
782,Antofagasta,31313,4,Valparaiso,21925,179214950,22016.558846709722,1,1
197,Concepcion,13905,2,Concepcion,13734,64247652,52519.78347826208,0,1
51,Concepcion,1559,5,Concepcion,249,878721,307.2086082839308,0,1
103,Santiago,16415,3,Concepcion,12333,100254957,16080.007292930455,0,1
469,Valparaiso,32877,3,Valparaiso,30386,53752834,38147.974984448105,1,0
647,Santiago,22401,3,Santiago,10934,68938870,9921.903929345382,0,1
599,Santiago,43875,1,Concepcion,34285,288713985,30004.13916643119,1,1
996,Concepcion,7018,1,Santiago,1786,13214614,13541.392014571013,0,1
